# tracer: function_graph
#
# CPU  DURATION                  FUNCTION CALLS
# |     |   |                     |   |   |   |
  13)   0.033 us    |        __fget_light();
  13)   0.282 us    |      }
  13)               |      vfs_getattr() {
  13)               |        security_inode_getattr() {
  13)               |          apparmor_inode_getattr() {
  13)               |            common_perm_cond() {
  13)   0.032 us    |              common_perm();
  13)   0.282 us    |            }
  13)   0.530 us    |          }
  13)   0.821 us    |        }
  13)               |        vfs_getattr_nosec() {
  13)               |          ext4_getattr() {
  13)   0.039 us    |            generic_fillattr();
  13)   0.305 us    |          }
  13)   0.573 us    |        }
  13)   1.856 us    |      }
  13)   2.611 us    |    }
  13)               |    cp_new_stat() {
  13)               |      from_kuid_munged() {
  13)   0.032 us    |        map_id_up();
  13)   0.281 us    |      }
  13)               |      from_kgid_munged() {
  13)   0.032 us    |        map_id_up();
  13)   0.276 us    |      }
  13)   1.097 us    |    }
  13)   4.213 us    |  }
  13)               |  SyS_mmap() {
  13)               |    SyS_mmap_pgoff() {
  13)               |      fget() {
  13)   0.038 us    |        __fget();
  13)   0.579 us    |      }
  13)   0.031 us    |      is_file_shm_hugepages();
  13)               |      vm_mmap_pgoff() {
  13)               |        security_mmap_file() {
  13)               |          apparmor_mmap_file() {
  13)               |            common_mmap() {
  13)               |              common_file_perm() {
  13)   0.036 us    |                aa_file_perm();
  13)   0.428 us    |              }
  13)   0.758 us    |            }
  13)   1.095 us    |          }
  13)               |          ima_file_mmap() {
  13)   0.032 us    |            process_measurement();
  13)   0.292 us    |          }
  13)   1.866 us    |        }
  13)               |        down_write() {
  13)   0.033 us    |          _cond_resched();
  13)   0.292 us    |        }
  13)               |        do_mmap_pgoff() {
  13)               |          get_unmapped_area() {
  13)               |            arch_get_unmapped_area_topdown() {
  13)   0.033 us    |              get_align_mask();
  13)   0.130 us    |              unmapped_area_topdown();
  13)   0.704 us    |            }
  13)               |            security_mmap_addr() {
  13)   0.039 us    |              cap_mmap_addr();
  13)   0.300 us    |            }
  13)   1.495 us    |          }
  13)               |          mmap_region() {
  13)   0.026 us    |            is_file_shm_hugepages();
  13)               |            vma_merge() {
  13)   0.029 us    |              can_vma_merge_before();
  13)   0.301 us    |            }
  13)               |            kmem_cache_alloc() {
  13)   0.027 us    |              _cond_resched();
  13)   0.312 us    |            }
  13)               |            ext4_file_mmap() {
  13)               |              touch_atime() {
  13)               |                current_fs_time() {
  13)   0.028 us    |                  current_kernel_time();
  13)   0.279 us    |                }
  13)   0.529 us    |              }
  13)   0.777 us    |            }
  13)               |            vma_link() {
  13)               |              down_write() {
  13)   0.030 us    |                _cond_resched();
  13)   0.279 us    |              }
  13)   0.034 us    |              __vma_link_list();
  13)               |              __vma_link_rb() {
  13)   0.033 us    |                vma_compute_subtree_gap();
  13)   0.026 us    |                vma_compute_subtree_gap();
  13)   0.028 us    |                vma_compute_subtree_gap();
  13)   0.040 us    |                vma_compute_subtree_gap();
  13)   0.033 us    |                vma_compute_subtree_gap();
  13)   0.043 us    |                vma_compute_subtree_gap();
  13)   0.037 us    |                vma_compute_subtree_gap();
  13)   0.028 us    |                vma_compute_subtree_gap();
  13)   0.031 us    |                vma_compute_subtree_gap();
  13)   2.399 us    |              }
  13)               |              __vma_link_file() {
  13)   0.828 us    |                vma_interval_tree_insert();
  13)   1.099 us    |              }
  13)   0.034 us    |              up_write();
  13)   5.028 us    |            }
  13)   0.040 us    |            vm_stat_account();
  13)   0.040 us    |            uprobe_mmap();
  13)               |            vma_set_page_prot() {
  13)   0.031 us    |              vma_wants_writenotify();
  13)   0.317 us    |            }
  13)   8.838 us    |          }
  13) + 10.902 us   |        }
  13)   0.028 us    |        up_write();
  13) + 14.087 us   |      }
  13)   0.031 us    |      fput();
  13) + 16.076 us   |    }
  13) + 16.405 us   |  }
  13)               |  SyS_mprotect() {
  13)               |    down_write() {
  13)   0.029 us    |      _cond_resched();
  13)   0.483 us    |    }
  13)               |    find_vma() {
  13)   0.068 us    |      vmacache_find();
  13)   0.030 us    |      vmacache_update();
  13)   0.694 us    |    }
  13)               |    security_file_mprotect() {
  13)               |      apparmor_file_mprotect() {
  13)               |        common_mmap() {
  13)               |          common_file_perm() {
  13)   0.030 us    |            aa_file_perm();
  13)   0.292 us    |          }
  13)   0.544 us    |        }
  13)   0.790 us    |      }
  13)   1.051 us    |    }
  13)               |    mprotect_fixup() {
  13)   0.043 us    |      vma_merge();
  13)               |      split_vma() {
  13)               |        __split_vma.isra.35() {
  13)               |          kmem_cache_alloc() {
  13)   0.029 us    |            _cond_resched();
  13)   0.307 us    |          }
  13)   0.033 us    |          vma_dup_policy();
  13)   0.049 us    |          anon_vma_clone();
  13)   0.028 us    |          vma_do_get_file();
  13)               |          vma_adjust() {
  13)   0.032 us    |            uprobe_munmap();
  13)               |            down_write() {
  13)   0.029 us    |              _cond_resched();
  13)   0.282 us    |            }
  13)               |            __vma_link_file() {
  13)               |              vma_interval_tree_insert() {
  13)   0.039 us    |                vma_interval_tree_augment_rotate();
  13)   0.420 us    |              }
  13)   0.681 us    |            }
  13)   0.297 us    |            vma_interval_tree_remove();
  13)   0.752 us    |            vma_interval_tree_insert();
  13)   0.032 us    |            __vma_link_list();
  13)               |            __vma_link_rb() {
  13)   0.030 us    |              vma_compute_subtree_gap();
  13)   0.036 us    |              vma_compute_subtree_gap();
  13)   0.040 us    |              vma_compute_subtree_gap();
  13)   0.030 us    |              vma_compute_subtree_gap();
  13)   0.027 us    |              vma_compute_subtree_gap();
  13)   0.032 us    |              vma_compute_subtree_gap();
  13)   0.038 us    |              vma_compute_subtree_gap();
  13)   0.036 us    |              vma_compute_subtree_gap();
  13)   0.031 us    |              vma_compute_subtree_gap();
  13)   0.030 us    |              vma_compute_subtree_gap();
  13)   0.031 us    |              vma_compute_subtree_gap();
  13)               |              vma_gap_callbacks_rotate() {
  13)   0.036 us    |                vma_compute_subtree_gap();
  13)   0.287 us    |              }
  13)   3.408 us    |            }
  13)   0.033 us    |            up_write();
  13)   0.028 us    |            uprobe_mmap();
  13)   0.026 us    |            uprobe_mmap();
  13)   7.931 us    |          }
  13)   9.602 us    |        }
  13)   9.844 us    |      }
  13)               |      split_vma() {
  13)               |        __split_vma.isra.35() {
  13)               |          kmem_cache_alloc() {
  13)   0.030 us    |            _cond_resched();
  13)   0.289 us    |          }
  13)   0.033 us    |          vma_dup_policy();
  13)   0.034 us    |          anon_vma_clone();
  13)   0.027 us    |          vma_do_get_file();
  13)               |          vma_adjust() {
  13)   0.030 us    |            uprobe_munmap();
  13)               |            down_write() {
  13)   0.029 us    |              _cond_resched();
  13)   0.352 us    |            }
  13)               |            __vma_link_file() {
  13)   0.517 us    |              vma_interval_tree_insert();
  13)   0.760 us    |            }
  13)   0.201 us    |            vma_interval_tree_remove();
  13)   0.109 us    |            vma_interval_tree_insert();
  13)   0.028 us    |            __vma_link_list();
  13)               |            __vma_link_rb() {
  13)   0.028 us    |              vma_compute_subtree_gap();
  13)   0.031 us    |              vma_compute_subtree_gap();
  13)   0.603 us    |            }
  13)   0.035 us    |            up_write();
  13)   0.026 us    |            uprobe_mmap();
  13)   0.025 us    |            uprobe_mmap();
  13)   4.687 us    |          }
  13)   6.819 us    |        }
  13)   7.063 us    |      }
  13)   0.028 us    |      vma_wants_writenotify();
  13)               |      vma_set_page_prot() {
  13)   0.028 us    |        vma_wants_writenotify();
  13)   0.280 us    |      }
  13)               |      change_protection() {
  13)   0.032 us    |        _raw_spin_lock();
  13)   0.030 us    |        _raw_spin_unlock();
  13)   1.948 us    |      }
  13)   0.027 us    |      vm_stat_account();
  13)   0.038 us    |      vm_stat_account();
  13) + 21.157 us   |    }
  13)   0.028 us    |    up_write();
  13) + 24.649 us   |  }
  13)               |  SyS_mmap() {
  13)               |    SyS_mmap_pgoff() {
  13)               |      fget() {
  13)   0.065 us    |        __fget();
  13)   0.312 us    |      }
  13)   0.028 us    |      is_file_shm_hugepages();
  13)               |      vm_mmap_pgoff() {
  13)               |        security_mmap_file() {
  13)               |          apparmor_mmap_file() {
  13)               |            common_mmap() {
  13)               |              common_file_perm() {
  13)   0.032 us    |                aa_file_perm();
  13)   0.297 us    |              }
  13)   0.555 us    |            }
  13)   0.799 us    |          }
  13)   0.030 us    |          ima_file_mmap();
  13)   1.310 us    |        }
  13)               |        down_write() {
  13)   0.029 us    |          _cond_resched();
  13)   0.306 us    |        }
  13)               |        do_mmap_pgoff() {
  13)               |          get_unmapped_area() {
  13)   0.034 us    |            arch_get_unmapped_area_topdown();
  13)               |            security_mmap_addr() {
  13)   0.030 us    |              cap_mmap_addr();
  13)   0.293 us    |            }
  13)   0.799 us    |          }
  13)               |          mmap_region() {
  13)               |            do_munmap() {
  13)               |              find_vma() {
  13)   0.084 us    |                vmacache_find();
  13)   0.026 us    |                vmacache_update();
  13)   0.625 us    |              }
  13)               |              find_vma() {
  13)   0.078 us    |                vmacache_find();
  13)   0.621 us    |              }
  13)               |              __split_vma.isra.35() {
  13)               |                kmem_cache_alloc() {
  13)   0.026 us    |                  _cond_resched();
  13)   0.288 us    |                }
  13)   0.032 us    |                vma_dup_policy();
  13)   0.033 us    |                anon_vma_clone();
  13)   0.032 us    |                vma_do_get_file();
  13)               |                vma_adjust() {
  13)   0.029 us    |                  uprobe_munmap();
  13)               |                  down_write() {
  13)   0.025 us    |                    _cond_resched();
  13)   0.276 us    |                  }
  13)               |                  __vma_link_file() {
  13)   0.203 us    |                    vma_interval_tree_insert();
  13)   0.451 us    |                  }
  13)   0.147 us    |                  vma_interval_tree_remove();
  13)   0.098 us    |                  vma_interval_tree_insert();
  13)   0.027 us    |                  __vma_link_list();
  13)               |                  __vma_link_rb() {
  13)   0.033 us    |                    vma_compute_subtree_gap();
  13)   0.031 us    |                    vma_compute_subtree_gap();
  13)               |                    vma_gap_callbacks_rotate() {
  13)   0.044 us    |                      vma_compute_subtree_gap();
  13)   0.290 us    |                    }
  13)   1.086 us    |                  }
  13)   0.030 us    |                  up_write();
  13)   0.028 us    |                  uprobe_mmap();
  13)   0.025 us    |                  uprobe_mmap();
  13)   4.584 us    |                }
  13)   6.614 us    |              }
  13)               |              vma_rb_erase() {
  13)   0.043 us    |                vma_compute_subtree_gap();
  13)   0.331 us    |              }
  13)   0.050 us    |              vma_compute_subtree_gap();
  13)   0.028 us    |              vma_compute_subtree_gap();
  13)               |              unmap_region() {
  13)               |                lru_add_drain() {
  13)               |                  lru_add_drain_cpu() {
  13)               |                    pagevec_lru_move_fn() {
  13)   0.031 us    |                      _raw_spin_lock_irqsave();
  13)   0.066 us    |                      mem_cgroup_page_lruvec();
  13)               |                      __pagevec_lru_add_fn() {
  13)   0.033 us    |                        mem_cgroup_update_lru_size();
  13)   0.049 us    |                        __mod_zone_page_state();
  13)   0.590 us    |                      }
  13)   0.030 us    |                      mem_cgroup_page_lruvec();
  13)               |                      __pagevec_lru_add_fn() {
  13)   0.026 us    |                        mem_cgroup_update_lru_size();
  13)   0.031 us    |                        __mod_zone_page_state();
  13)   0.565 us    |                      }
  13)   0.039 us    |                      _raw_spin_unlock_irqrestore();
  13)               |                      release_pages() {
  13)   0.028 us    |                        mem_cgroup_uncharge_list();
  13)   0.058 us    |                        free_hot_cold_page_list();
  13)   0.621 us    |                      }
  13)   3.587 us    |                    }
  13)   3.909 us    |                  }
  13)   4.167 us    |                }
  13)   0.028 us    |                tlb_gather_mmu();
  13)               |                unmap_vmas() {
  13)               |                  unmap_single_vma() {
  13)   0.026 us    |                    uprobe_munmap();
  13)   0.029 us    |                    _raw_spin_lock();
  13)   0.044 us    |                    sync_mm_rss();
  13)   0.032 us    |                    _raw_spin_unlock();
  13)   0.031 us    |                    _cond_resched();
  13)   1.701 us    |                  }
  13)   1.952 us    |                }
  13)               |                free_pgtables() {
  13)   0.032 us    |                  unlink_anon_vmas();
  13)               |                  unlink_file_vma() {
  13)               |                    down_write() {
  13)   0.025 us    |                      _cond_resched();
  13)   0.285 us    |                    }
  13)               |                    __remove_shared_vm_struct() {
  13)   0.053 us    |                      vma_interval_tree_remove();
  13)   0.532 us    |                    }
  13)   0.035 us    |                    up_write();
  13)   1.751 us    |                  }
  13)   0.036 us    |                  free_pgd_range();
  13)   2.740 us    |                }
  13)               |                tlb_finish_mmu() {
  13)   0.031 us    |                  tlb_flush_mmu_tlbonly();
  13)   0.040 us    |                  tlb_flush_mmu_free();
  13)   0.586 us    |                }
  13) + 10.722 us   |              }
  13)   0.028 us    |              vm_stat_account();
  13)               |              remove_vma() {
  13)   0.026 us    |                _cond_resched();
  13)               |                vma_do_fput() {
  13)   0.030 us    |                  fput();
  13)   0.273 us    |                }
  13)   0.105 us    |                kmem_cache_free();
  13)   1.098 us    |              }
  13) + 22.411 us   |            }
  13)   0.032 us    |            is_file_shm_hugepages();
  13)               |            security_vm_enough_memory_mm() {
  13)               |              cap_vm_enough_memory() {
  13)   0.029 us    |                cap_capable();
  13)   0.040 us    |                __vm_enough_memory();
  13)   0.547 us    |              }
  13)   0.811 us    |            }
  13)               |            vma_merge() {
  13)   0.038 us    |              can_vma_merge_before();
  13)   0.298 us    |            }
  13)               |            kmem_cache_alloc() {
  13)   0.028 us    |              _cond_resched();
  13)   0.315 us    |            }
  13)               |            ext4_file_mmap() {
  13)               |              touch_atime() {
  13)               |                current_fs_time() {
  13)   0.032 us    |                  current_kernel_time();
  13)   0.279 us    |                }
  13)   0.540 us    |              }
  13)   0.785 us    |            }
  13)               |            vma_link() {
  13)               |              down_write() {
  13)   0.032 us    |                _cond_resched();
  13)   0.282 us    |              }
  13)   0.034 us    |              __vma_link_list();
  13)               |              __vma_link_rb() {
  13)   0.041 us    |                vma_compute_subtree_gap();
  13)   0.026 us    |                vma_compute_subtree_gap();
  13)   0.031 us    |                vma_compute_subtree_gap();
  13)   0.822 us    |              }
  13)               |              __vma_link_file() {
  13)               |                vma_interval_tree_insert() {
  13)   0.029 us    |                  vma_interval_tree_augment_rotate();
  13)   0.392 us    |                }
  13)   0.635 us    |              }
  13)   0.034 us    |              up_write();
  13)   2.937 us    |            }
  13)   0.040 us    |            vm_stat_account();
  13)   0.026 us    |            uprobe_mmap();
  13)               |            vma_set_page_prot() {
  13)   0.032 us    |              vma_wants_writenotify();
  13)   0.282 us    |            }
  13) + 30.381 us   |          }
  13) + 32.035 us   |        }
  13)   0.032 us    |        up_write();
  13) + 34.723 us   |      }
  13)   0.029 us    |      fput();
  13) + 36.026 us   |    }
  13) + 36.274 us   |  }
  13)               |  __do_page_fault() {
  13)   0.034 us    |    down_read_trylock();
  13)   0.031 us    |    _cond_resched();
  13)               |    find_vma() {
  13)   0.047 us    |      vmacache_find();
  13)   0.031 us    |      vmacache_update();
  13)   0.648 us    |    }
  13)               |    handle_mm_fault() {
  13)   0.081 us    |      __mem_cgroup_count_vm_event();
  13)               |      handle_pte_fault() {
  13)               |        do_cow_fault() {
  13)               |          anon_vma_prepare() {
  13)   0.031 us    |            _cond_resched();
  13)               |            kmem_cache_alloc() {
  13)   0.030 us    |              _cond_resched();
  13)   0.304 us    |            }
  13)               |            find_mergeable_anon_vma() {
  13)   0.057 us    |              reusable_anon_vma();
  13)   0.056 us    |              reusable_anon_vma();
  13)   0.614 us    |            }
  13)               |            kmem_cache_alloc() {
  13)   0.026 us    |              _cond_resched();
  13)   0.301 us    |            }
  13)               |            down_write() {
  13)   0.025 us    |              _cond_resched();
  13)   0.280 us    |            }
  13)   0.031 us    |            _raw_spin_lock();
  13)   0.030 us    |            anon_vma_interval_tree_insert();
  13)   0.034 us    |            _raw_spin_unlock();
  13)   0.030 us    |            up_write();
  13)   3.756 us    |          }
  13)               |          alloc_pages_vma() {
  13)               |            get_vma_policy() {
  13)   0.047 us    |              __get_vma_policy();
  13)   0.029 us    |              get_task_policy.part.24();
  13)   0.548 us    |            }
  13)   0.026 us    |            policy_nodemask();
  13)   0.030 us    |            policy_zonelist();
  13)               |            __alloc_pages_nodemask() {
  13)   0.033 us    |              _cond_resched();
  13)   0.029 us    |              next_zones_zonelist();
  13)               |              get_page_from_freelist() {
  13)   0.031 us    |                next_zones_zonelist();
  13)   0.028 us    |                __cpuset_node_allowed();
  13)   0.029 us    |                __zone_watermark_ok();
  13)   0.032 us    |                __mod_zone_page_state();
  13)               |                zone_statistics() {
  13)   0.032 us    |                  __inc_zone_state();
  13)   0.032 us    |                  __inc_zone_state();
  13)   0.541 us    |                }
  13)   1.955 us    |              }
  13)   2.771 us    |            }
  13)   4.296 us    |          }
  13)               |          mem_cgroup_try_charge() {
  13)   0.052 us    |            get_mem_cgroup_from_mm();
  13)   0.032 us    |            try_charge();
  13)   0.558 us    |          }
  13)               |          __do_fault() {
  13)               |            filemap_fault() {
  13)               |              pagecache_get_page() {
  13)   0.162 us    |                find_get_entry();
  13)   0.413 us    |              }
  13)   0.028 us    |              _cond_resched();
  13)   1.289 us    |            }
  13)   1.552 us    |          }
  13)   0.028 us    |          _raw_spin_lock();
  13)               |          do_set_pte() {
  13)   0.027 us    |            add_mm_counter_fast();
  13)               |            page_add_new_anon_rmap() {
  13)   0.031 us    |              __mod_zone_page_state();
  13)   0.348 us    |            }
  13)   0.994 us    |          }
  13)               |          mem_cgroup_commit_charge() {
  13)   0.030 us    |            commit_charge();
  13)   0.027 us    |            mem_cgroup_charge_statistics.isra.19();
  13)   0.030 us    |            memcg_check_events();
  13)   0.781 us    |          }
  13)               |          lru_cache_add_active_or_unevictable() {
  13)   0.028 us    |            __lru_cache_add();
  13)   0.281 us    |          }
  13)   0.033 us    |          _raw_spin_unlock();
  13)               |          unlock_page() {
  13)   0.034 us    |            __wake_up_bit();
  13)   0.309 us    |          }
  13)   0.031 us    |          put_page();
  13) + 15.697 us   |        }
  13) + 15.990 us   |      }
  13)               |      printk() {
  13)               |        vprintk_default() {
  13)               |          vprintk_emit() {
  13)   0.048 us    |            _raw_spin_lock();
  13)               |            log_store() {
  13)   0.030 us    |              log_make_free_space();
  13)   0.356 us    |            }
  13)   0.031 us    |            _raw_spin_unlock();
  13)               |            console_trylock() {
  13)               |              down_trylock() {
  13)   0.033 us    |                _raw_spin_lock_irqsave();
  13)   0.043 us    |                _raw_spin_unlock_irqrestore();
  13)   0.542 us    |              }
  13)   0.794 us    |            }
  13)               |            console_unlock() {
  13)   0.032 us    |              _raw_spin_lock_irqsave();
  13)   0.039 us    |              _raw_spin_unlock_irqrestore();
  13)   0.032 us    |              _raw_spin_lock_irqsave();
  13)               |              msg_print_text() {
  13)               |                print_prefix() {
  13)   0.105 us    |                  print_time.part.11();
  13)   0.357 us    |                }
  13)               |                print_prefix() {
  13)   0.209 us    |                  print_time.part.11();
  13)   0.471 us    |                }
  13)   1.458 us    |              }
  13)   0.028 us    |              _raw_spin_unlock();
  13)   0.031 us    |              call_console_drivers.constprop.25();
  13)   0.031 us    |              _raw_spin_lock_irqsave();
  13)   0.028 us    |              _raw_spin_unlock();
  13)               |              up() {
  13)   0.032 us    |                _raw_spin_lock_irqsave();
  13)   0.039 us    |                _raw_spin_unlock_irqrestore();
  13)   0.538 us    |              }
  13)   0.031 us    |              _raw_spin_lock();
  13)   0.039 us    |              _raw_spin_unlock_irqrestore();
  13)   0.036 us    |              wake_up_klogd();
  13)   5.076 us    |            }
  13)   8.148 us    |          }
  13)   8.391 us    |        }
  13)   8.637 us    |      }
  13) + 25.778 us   |    }
  13)               |    printk() {
  13)               |      vprintk_default() {
  13)               |        vprintk_emit() {
  13)   0.029 us    |          _raw_spin_lock();
  13)               |          log_store() {
  13)   0.045 us    |            log_make_free_space();
  13)   0.465 us    |          }
  13)   0.031 us    |          _raw_spin_unlock();
  13)               |          console_trylock() {
  13)               |            down_trylock() {
  13)   0.029 us    |              _raw_spin_lock_irqsave();
  13)   0.040 us    |              _raw_spin_unlock_irqrestore();
  13)   0.659 us    |            }
  13)   0.996 us    |          }
  13)               |          console_unlock() {
  13)   0.033 us    |            _raw_spin_lock_irqsave();
  13)   0.037 us    |            _raw_spin_unlock_irqrestore();
  13)   0.033 us    |            _raw_spin_lock_irqsave();
  13)               |            msg_print_text() {
  13)               |              print_prefix() {
  13)   0.107 us    |                print_time.part.11();
  13)   0.356 us    |              }
  13)               |              print_prefix() {
  13)   0.209 us    |                print_time.part.11();
  13)   0.458 us    |              }
  13)   1.410 us    |            }
  13)   0.027 us    |            _raw_spin_unlock();
  13)   0.031 us    |            call_console_drivers.constprop.25();
  13)   0.032 us    |            _raw_spin_lock_irqsave();
  13)   0.031 us    |            _raw_spin_unlock();
  13)               |            up() {
  13)   0.029 us    |              _raw_spin_lock_irqsave();
  13)   0.039 us    |              _raw_spin_unlock_irqrestore();
  13)   0.558 us    |            }
  13)   0.028 us    |            _raw_spin_lock();
  13)   0.036 us    |            _raw_spin_unlock_irqrestore();
  13)   0.035 us    |            wake_up_klogd();
  13)   5.061 us    |          }
  13)   8.669 us    |        }
  13)   8.915 us    |      }
  13)   9.163 us    |    }
  13)   0.030 us    |    up_read();
  13) + 37.618 us   |  }
  13)               |  printk() {
  13)               |    vprintk_default() {
  13)               |      vprintk_emit() {
  13)   0.035 us    |        _raw_spin_lock();
  13)               |        log_store() {
  13)   0.120 us    |          log_make_free_space();
  13)   0.433 us    |        }
  13)   0.029 us    |        _raw_spin_unlock();
  13)               |        console_trylock() {
  13)               |          down_trylock() {
  13)   0.033 us    |            _raw_spin_lock_irqsave();
  13)   0.040 us    |            _raw_spin_unlock_irqrestore();
  13)   0.572 us    |          }
  13)   0.825 us    |        }
  13)               |        console_unlock() {
  13)   0.029 us    |          _raw_spin_lock_irqsave();
  13)   0.037 us    |          _raw_spin_unlock_irqrestore();
  13)   0.031 us    |          _raw_spin_lock_irqsave();
  13)               |          msg_print_text() {
  13)               |            print_prefix() {
  13)   0.104 us    |              print_time.part.11();
  13)   0.353 us    |            }
  13)               |            print_prefix() {
  13)   0.208 us    |              print_time.part.11();
  13)   0.465 us    |            }
  13)   1.414 us    |          }
  13)   0.031 us    |          _raw_spin_unlock();
  13)   0.029 us    |          call_console_drivers.constprop.25();
  13)   0.031 us    |          _raw_spin_lock_irqsave();
  13)   0.030 us    |          _raw_spin_unlock();
  13)               |          up() {
  13)   0.031 us    |            _raw_spin_lock_irqsave();
  13)   0.038 us    |            _raw_spin_unlock_irqrestore();
  13)   0.628 us    |          }
  13)   0.028 us    |          _raw_spin_lock();
  13)   0.039 us    |          _raw_spin_unlock_irqrestore();
  13)   0.037 us    |          wake_up_klogd();
  13)   5.484 us    |        }
  13)   8.518 us    |      }
  13)   8.837 us    |    }
  13)   9.159 us    |  }
  13)               |  SyS_mmap() {
  13)               |    SyS_mmap_pgoff() {
  13)               |      vm_mmap_pgoff() {
  13)               |        security_mmap_file() {
  13)               |          apparmor_mmap_file() {
  13)   0.045 us    |            common_mmap();
  13)   0.295 us    |          }
  13)   0.038 us    |          ima_file_mmap();
  13)   0.806 us    |        }
  13)               |        down_write() {
  13)   0.025 us    |          _cond_resched();
  13)   0.281 us    |        }
  13)               |        do_mmap_pgoff() {
  13)               |          get_unmapped_area() {
  13)   0.040 us    |            arch_get_unmapped_area_topdown();
  13)               |            security_mmap_addr() {
  13)   0.028 us    |              cap_mmap_addr();
  13)   0.296 us    |            }
  13)   0.845 us    |          }
  13)               |          mmap_region() {
  13)               |            do_munmap() {
  13)               |              find_vma() {
  13)   0.073 us    |                vmacache_find();
  13)   0.030 us    |                vmacache_update();
  13)   0.599 us    |              }
  13)               |              find_vma() {
  13)   0.068 us    |                vmacache_find();
  13)   0.027 us    |                vmacache_update();
  13)   0.610 us    |              }
  13)               |              vma_rb_erase() {
  13)   0.051 us    |                vma_compute_subtree_gap();
  13)   0.338 us    |              }
  13)   0.035 us    |              vma_compute_subtree_gap();
  13)   0.039 us    |              vma_compute_subtree_gap();
  13)               |              unmap_region() {
  13)               |                lru_add_drain() {
  13)               |                  lru_add_drain_cpu() {
  13)               |                    pagevec_lru_move_fn() {
  13)   0.036 us    |                      _raw_spin_lock_irqsave();
  13)   0.032 us    |                      mem_cgroup_page_lruvec();
  13)               |                      __pagevec_lru_add_fn() {
  13)   0.026 us    |                        mem_cgroup_update_lru_size();
  13)   0.026 us    |                        __mod_zone_page_state();
  13)   0.551 us    |                      }
  13)   0.037 us    |                      _raw_spin_unlock_irqrestore();
  13)               |                      release_pages() {
  13)   0.028 us    |                        mem_cgroup_uncharge_list();
  13)   0.028 us    |                        free_hot_cold_page_list();
  13)   0.569 us    |                      }
  13)   2.363 us    |                    }
  13)   2.637 us    |                  }
  13)   2.878 us    |                }
  13)   0.031 us    |                tlb_gather_mmu();
  13)               |                unmap_vmas() {
  13)               |                  unmap_single_vma() {
  13)   0.033 us    |                    uprobe_munmap();
  13)   0.032 us    |                    _raw_spin_lock();
  13)   0.088 us    |                    sync_mm_rss();
  13)   0.031 us    |                    _raw_spin_unlock();
  13)   0.028 us    |                    _cond_resched();
  13)   1.432 us    |                  }
  13)   1.678 us    |                }
  13)               |                free_pgtables() {
  13)   0.029 us    |                  unlink_anon_vmas();
  13)               |                  unlink_file_vma() {
  13)               |                    down_write() {
  13)   0.032 us    |                      _cond_resched();
  13)   0.362 us    |                    }
  13)               |                    __remove_shared_vm_struct() {
  13)   0.176 us    |                      vma_interval_tree_remove();
  13)   0.471 us    |                    }
  13)   0.031 us    |                    up_write();
  13)   1.633 us    |                  }
  13)   0.034 us    |                  free_pgd_range();
  13)   2.697 us    |                }
  13)               |                tlb_finish_mmu() {
  13)   0.028 us    |                  tlb_flush_mmu_tlbonly();
  13)   0.045 us    |                  tlb_flush_mmu_free();
  13)   0.542 us    |                }
  13)   9.326 us    |              }
  13)   0.035 us    |              vm_stat_account();
  13)               |              remove_vma() {
  13)   0.030 us    |                _cond_resched();
  13)               |                vma_do_fput() {
  13)   0.032 us    |                  fput();
  13)   0.275 us    |                }
  13)   0.071 us    |                kmem_cache_free();
  13)   1.072 us    |              }
  13) + 13.927 us   |            }
  13)               |            security_vm_enough_memory_mm() {
  13)               |              cap_vm_enough_memory() {
  13)   0.036 us    |                cap_capable();
  13)   0.033 us    |                __vm_enough_memory();
  13)   0.580 us    |              }
  13)   0.827 us    |            }
  13)               |            vma_merge() {
  13)   0.033 us    |              can_vma_merge_before();
  13)   0.308 us    |            }
  13)               |            kmem_cache_alloc() {
  13)   0.030 us    |              _cond_resched();
  13)   0.313 us    |            }
  13)               |            vma_link() {
  13)   0.030 us    |              __vma_link_list();
  13)               |              __vma_link_rb() {
  13)   0.046 us    |                vma_compute_subtree_gap();
  13)   0.033 us    |                vma_compute_subtree_gap();
  13)   0.028 us    |                vma_compute_subtree_gap();
  13)               |                vma_gap_callbacks_rotate() {
  13)   0.028 us    |                  vma_compute_subtree_gap();
  13)   0.278 us    |                }
  13)               |                vma_gap_callbacks_rotate() {
  13)   0.031 us    |                  vma_compute_subtree_gap();
  13)   0.276 us    |                }
  13)   1.863 us    |              }
  13)   0.040 us    |              __vma_link_file();
  13)   2.652 us    |            }
  13)   0.040 us    |            vm_stat_account();
  13)               |            vma_set_page_prot() {
  13)   0.031 us    |              vma_wants_writenotify();
  13)   0.307 us    |            }
  13) + 20.133 us   |          }
  13) + 21.506 us   |        }
  13)   0.028 us    |        up_write();
  13) + 23.568 us   |      }
  13) + 23.839 us   |    }
  13) + 24.087 us   |  }
  13)               |  __do_page_fault() {
  13)   0.031 us    |    down_read_trylock();
  13)   0.028 us    |    _cond_resched();
  13)               |    find_vma() {
  13)   0.048 us    |      vmacache_find();
  13)   0.031 us    |      vmacache_update();
  13)   0.580 us    |    }
  13)               |    handle_mm_fault() {
  13)   0.048 us    |      __mem_cgroup_count_vm_event();
  13)               |      handle_pte_fault() {
  13)               |        do_read_fault.isra.56() {
  13)   0.032 us    |          _raw_spin_lock();
  13)               |          filemap_map_pages() {
